321,2014/08/06 10:23:38 HST
#,,V 256,"MLB, 2013Jul12",,Changes:,added config for 13AQ28-110 AND 13B-Q-91
# "REM, 2014Jul17",,Changes:,"edited IR Texp for SB+SXD+32, 0.45"" slit from 8 sec to 7 sec"
# 2014 Aug 6, astephens, modified 0.15"/pix 32 l/mm 1.47-1.80 1.0" slit exposure time from 0.24s to 0.38s
#
Mode,Pixel Scale,Disperser,Cross Dispersed,Central Wavelength,Focal Plane Unit,Well Depth,Calibration Lamps,Calibration Shutter,Calibration Filter,Calibration Diffuser,Calibration Observe,Calibration Exposure Time,Calibration Coadds,Calibration Basecal
Spectroscopy,"0.05""/pix",111 l/mm grating,No,2.41 - 2.47,0.45 arcsec,Shallow,IR grey body - high,Open,none,IR,6,8,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,2.41 - 2.47,0.675 arcsec,Shallow,IR grey body - high,Open,none,IR,6,4,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,2.41 - 2.47,1.0 arcsec,Shallow,IR grey body - high,Open,none,IR,6,3,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,2.41 - 2.47,pinhole 0.1,Shallow,IR grey body - high,Open,none,IR,1,45,1,Day
Spectroscopy,"0.05""/pix",111 l/mm grating,No,2.80 - 3.08,0.10 arcsec,Deep,IR grey body - high,Open,none,IR,4,60,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,2.80 - 3.08,0.15 arcsec,Deep,IR grey body - high,Open,none,IR,4,45,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,2.80 - 3.08,0.20 arcsec,Deep,IR grey body - high,Open,none,IR,4,30,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,2.80 - 3.08,0.30 arcsec,Deep,IR grey body - high,Open,none,IR,4,20,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,2.80 - 3.08,0.45 arcsec,Deep,IR grey body - high,Open,none,IR,4,10,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,2.80 - 3.08,0.675 arcsec,Deep,IR grey body - high,Open,none,IR,4,7,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,2.80 - 3.08,1.0 arcsec,Deep,IR grey body - high,Open,none,IR,4,4,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,2.80 - 3.65,pinhole 0.1,Deep,IR grey body - high,Closed,none,IR,1,200,2,Day
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.08 - 3.18,0.10 arcsec,Deep,IR grey body - high,Open,none,IR,4,28,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.08 - 3.18,0.15 arcsec,Deep,IR grey body - high,Open,none,IR,4,23,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.08 - 3.18,0.20 arcsec,Deep,IR grey body - high,Open,none,IR,4,18,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.08 - 3.18,0.30 arcsec,Deep,IR grey body - high,Open,none,IR,4,12.5,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.08 - 3.18,0.45 arcsec,Deep,IR grey body - high,Open,none,IR,4,7,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.08 - 3.18,0.675 arcsec,Deep,IR grey body - high,Open,none,IR,4,5,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.08 - 3.18,1.0 arcsec,Deep,IR grey body - high,Open,none,IR,4,3,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.18 - 3.27,0.10 arcsec,Deep,IR grey body - high,Open ,none,IR,4,28,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.18 - 3.27,0.15 arcsec,Deep,IR grey body - high,Open ,none,IR,4,20,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.18 - 3.27,0.20 arcsec,Deep,IR grey body - high,Open ,none,IR,4,14,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.18 - 3.27,0.30 arcsec,Deep,IR grey body - high,Open ,none,IR,4,10,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.18 - 3.27,0.45 arcsec,Deep,IR grey body - high,Open ,none,IR,4,7,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.18 - 3.27,0.675 arcsec,Deep,IR grey body - high,Open ,none,IR,4,4,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.18 - 3.27,1.0 arcsec,Deep,IR grey body - high,Open ,none,IR,4,3,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.27 - 3.37,0.10 arcsec,Deep,IR grey body - high,Open,none,IR,4,28,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.27 - 3.37,0.15 arcsec,Deep,IR grey body - high,Open,none,IR,4,23,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.27 - 3.37,0.20 arcsec,Deep,IR grey body - high,Open,none,IR,4,18,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.27 - 3.37,0.30 arcsec,Deep,IR grey body - high,Open,none,IR,4,12,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.27 - 3.37,0.45 arcsec,Deep,IR grey body - high,Open,none,IR,4,6,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.27 - 3.37,0.675 arcsec,Deep,IR grey body - high,Open,none,IR,4,4,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.27 - 3.37,1.0 arcsec,Deep,IR grey body - high,Open,none,IR,4,2,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.37 - 3.46,0.10 arcsec,Deep,IR grey body - high,Open,none,IR,4,20,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.37 - 3.46,0.15 arcsec,Deep,IR grey body - high,Open,none,IR,4,15,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.37 - 3.46,0.20 arcsec,Deep,IR grey body - high,Open,none,IR,4,10,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.37 - 3.46,0.30 arcsec,Deep,IR grey body - high,Open,none,IR,4,8,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.37 - 3.46,0.45 arcsec,Deep,IR grey body - high,Open,none,IR,4,6,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.37 - 3.46,0.675 arcsec,Deep,IR grey body - high,Open,none,IR,4,4,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.37 - 3.46,1.0 arcsec,Deep,IR grey body - high,Open,none,IR,4,2,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.46 - 3.56,0.10 arcsec,Deep,IR grey body - high,Open ,none,IR,4,20,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.46 - 3.56,0.15 arcsec,Deep,IR grey body - high,Open ,none,IR,4,15,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.46 - 3.56,0.20 arcsec,Deep,IR grey body - high,Open ,none,IR,4,10,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.46 - 3.56,0.30 arcsec,Deep,IR grey body - high,Open ,none,IR,4,6.2,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.46 - 3.56,0.45 arcsec,Deep,IR grey body - high,Open ,none,IR,4,5,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.46 - 3.56,0.675 arcsec,Deep,IR grey body - high,Open ,none,IR,4,3,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.46 - 3.56,1.0 arcsec,Deep,IR grey body - high,Open ,none,IR,4,2,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.56 - 3.65,0.10 arcsec,Deep,IR grey body - high,Open,none,IR,4,20,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.56 - 3.65,0.15 arcsec,Deep,IR grey body - high,Open,none,IR,4,15,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.56 - 3.65,0.20 arcsec,Deep,IR grey body - high,Open,none,IR,4,10,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.56 - 3.65,0.30 arcsec,Deep,IR grey body - high,Open,none,IR,4,8,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.56 - 3.65,0.45 arcsec,Deep,IR grey body - high,Open,none,IR,4,6,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.56 - 3.65,0.675 arcsec,Deep,IR grey body - high,Open,none,IR,4,3.5,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.56 - 3.65,1.0 arcsec,Deep,IR grey body - high,Open,none,IR,4,1.5,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.65 - 3.75,0.10 arcsec,Deep,IR grey body - high,Open,none,IR,4,18,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.65 - 3.75,0.15 arcsec,Deep,IR grey body - high,Open,none,IR,4,14,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.65 - 3.75,0.20 arcsec,Deep,IR grey body - high,Open,none,IR,4,10,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.65 - 3.75,0.30 arcsec,Deep,IR grey body - high,Open,none,IR,4,6,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.65 - 3.75,0.45 arcsec,Deep,IR grey body - high,Open,none,IR,4,5,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.65 - 3.75,0.675 arcsec,Deep,IR grey body - high,Open,none,IR,4,3,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.65 - 3.75,1.0 arcsec,Deep,IR grey body - high,Open,none,IR,4,1.5,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.65 - 3.94,pinhole 0.1,Deep,IR grey body - high,Closed,none,IR,1,150,2,Day
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.75 - 3.84,0.10 arcsec,Deep,IR grey body - high,Open ,none,IR,4,18,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.75 - 3.84,0.15 arcsec,Deep,IR grey body - high,Open ,none,IR,4,13,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.75 - 3.84,0.20 arcsec,Deep,IR grey body - high,Open ,none,IR,4,9,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.75 - 3.84,0.30 arcsec,Deep,IR grey body - high,Open ,none,IR,4,5.25,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.75 - 3.84,0.45 arcsec,Deep,IR grey body - high,Open ,none,IR,4,4,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.75 - 3.84,0.675 arcsec,Deep,IR grey body - high,Open ,none,IR,4,2.25,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.75 - 3.84,1.0 arcsec,Deep,IR grey body - high,Open ,none,IR,4,1.5,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.84 - 3.94,0.10 arcsec,Deep,IR grey body - high,Open,none,IR,4,18,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.84 - 3.94,0.15 arcsec,Deep,IR grey body - high,Open,none,IR,4,14,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.84 - 3.94,0.20 arcsec,Deep,IR grey body - high,Open,none,IR,4,10,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.84 - 3.94,0.30 arcsec,Deep,IR grey body - high,Open,none,IR,4,6,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.84 - 3.94,0.45 arcsec,Deep,IR grey body - high,Open,none,IR,4,5,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.84 - 3.94,0.675 arcsec,Deep,IR grey body - high,Open,none,IR,4,3,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.84 - 3.94,1.0 arcsec,Deep,IR grey body - high,Open,none,IR,4,1.5,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.94 - 4.03,0.10 arcsec,Deep,IR grey body - high,Open,none,IR,4,18,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.94 - 4.03,0.15 arcsec,Deep,IR grey body - high,Open,none,IR,4,14,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.94 - 4.03,0.20 arcsec,Deep,IR grey body - high,Open,none,IR,4,10,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.94 - 4.03,0.30 arcsec,Deep,IR grey body - high,Open,none,IR,4,6,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.94 - 4.03,0.45 arcsec,Deep,IR grey body - high,Open,none,IR,4,5,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.94 - 4.03,0.675 arcsec,Deep,IR grey body - high,Open,none,IR,4,3,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.94 - 4.03,1.0 arcsec,Deep,IR grey body - high,Open,none,IR,4,1.75,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,3.94 - 4.22,pinhole 0.1,Deep,IR grey body - high,Closed,none,IR,1,120,2,Day
Spectroscopy,"0.05""/pix",111 l/mm grating,No,4.03 - 4.12,0.10 arcsec,Deep,IR grey body - high,Open ,none,IR,4,18,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,4.03 - 4.12,0.15 arcsec,Deep,IR grey body - high,Open ,none,IR,4,13,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,4.03 - 4.12,0.20 arcsec,Deep,IR grey body - high,Open ,none,IR,4,9,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,4.03 - 4.12,0.30 arcsec,Deep,IR grey body - high,Open ,none,IR,4,5.25,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,4.03 - 4.12,0.45 arcsec,Deep,IR grey body - high,Open ,none,IR,4,4.25,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,4.03 - 4.12,0.675 arcsec,Deep,IR grey body - high,Open ,none,IR,4,2.6,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,4.03 - 4.12,1.0 arcsec,Deep,IR grey body - high,Open ,none,IR,4,1.75,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,4.12 - 4.22,0.10 arcsec,Deep,IR grey body - high,Open,none,IR,4,18,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,4.12 - 4.22,0.15 arcsec,Deep,IR grey body - high,Open,none,IR,4,14,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,4.12 - 4.22,0.20 arcsec,Deep,IR grey body - high,Open,none,IR,4,10,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,4.12 - 4.22,0.30 arcsec,Deep,IR grey body - high,Open,none,IR,4,6,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,4.12 - 4.22,0.45 arcsec,Deep,IR grey body - high,Open,none,IR,4,5,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,4.12 - 4.22,0.675 arcsec,Deep,IR grey body - high,Open,none,IR,4,3,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,4.12 - 4.22,1.0 arcsec,Deep,IR grey body - high,Open,none,IR,4,1.75,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,4.40 - 4.97,0.10 arcsec,Deep,IR grey body - high,Closed,none,IR,10,20,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,4.40 - 4.97,0.15 arcsec,Deep,IR grey body - high,Closed,none,IR,10,12,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,4.40 - 4.97,0.20 arcsec,Deep,IR grey body - high,Closed,none,IR,10,8,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,4.40 - 4.97,0.30 arcsec,Deep,IR grey body - high,Closed,none,IR,10,5,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,4.40 - 4.97,0.45 arcsec,Deep,IR grey body - high,Closed,none,IR,10,3.2,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,4.40 - 4.97,0.675 arcsec,Deep,IR grey body - high,Closed,none,IR,10,2.1,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,4.40 - 4.97,1.0 arcsec,Deep,IR grey body - high,Closed,none,IR,10,1.3,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,4.40 - 4.97,pinhole 0.3,Deep,IR grey body - high,Closed,NIR balance,IR,5,5,1,Day
Spectroscopy,"0.05""/pix",111 l/mm grating,No,4.97 - 5.36,0.10 arcsec,Deep,IR grey body - high,Closed,none,IR,10,7,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,4.97 - 5.36,0.15 arcsec,Deep,IR grey body - high,Closed,none,IR,10,4,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,4.97 - 5.36,0.20 arcsec,Deep,IR grey body - high,Closed,none,IR,10,3,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,4.97 - 5.36,0.30 arcsec,Deep,IR grey body - high,Closed,none,IR,10,2,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,4.97 - 5.36,0.45 arcsec,Deep,IR grey body - high,Closed,none,IR,10,1.5,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,4.97 - 5.36,0.675 arcsec,Deep,IR grey body - high,Closed,none,IR,10,1,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,4.97 - 5.36,1.0 arcsec,Deep,IR grey body - high,Closed,none,IR,10,0.6,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,4.97 - 5.36,pinhole 0.3,Deep,IR grey body - high,Closed,NIR balance,IR,5,2,1,Day
Spectroscopy,"0.05""/pix",111 l/mm grating,No,5.36 - 5.55,0.10 arcsec,Deep,IR grey body - high,Closed,none,IR,10,7,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,5.36 - 5.55,0.15 arcsec,Deep,IR grey body - high,Closed,none,IR,10,4,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,5.36 - 5.55,0.20 arcsec,Deep,IR grey body - high,Closed,none,IR,10,3,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,5.36 - 5.55,0.30 arcsec,Deep,IR grey body - high,Closed,none,IR,10,2,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,5.36 - 5.55,0.45 arcsec,Deep,IR grey body - high,Closed,none,IR,10,1.5,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,5.36 - 5.55,0.675 arcsec,Deep,IR grey body - high,Closed,none,IR,10,1,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,5.36 - 5.55,1.0 arcsec,Deep,IR grey body - high,Closed,none,IR,10,0.6,1,Night
Spectroscopy,"0.05""/pix",111 l/mm grating,No,5.36 - 5.55,pinhole 0.3,Deep,IR grey body - high,Closed,NIR balance,IR,5,1.5,1,Day
Spectroscopy,"0.05""/pix",32 l/mm grating,SXD,1.49 - 1.82,0.10 arcsec,Shallow,IR grey body - high,Open,none,IR,4,8,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,SXD,1.49 - 1.82,0.10 arcsec,Shallow,Quartz Halogen,Closed,ND1.0,IR,8,4,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,LXD,0.9 - 2.56,0.10 arcsec,Shallow,IR grey body - high,Open,none,IR,3,15,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,LXD,0.9 - 2.56,0.45 arcsec,Shallow,IR grey body - high,Open,NIR balance,IR,3,60,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,LXD,0.9 - 2.56,1.0 arcsec,Shallow,IR grey body - high,Open,NIR balance,IR,4,30,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,LXD,0.9 - 2.56,0.30 arcsec,Shallow,IR grey body - high,Open,none,IR,5,3.25,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,LXD,0.9 - 2.56,0.15 arcsec,Shallow,IR grey body - high,Open,none,IR,4,7,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,LXD,0.9 - 2.56,0.675 arcsec,Shallow,IR grey body - high,Open,NIR balance,IR,3,50,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,LXD,0.9 - 2.56,0.20 arcsec,Shallow,IR grey body - high,Open,none,IR,7,5,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,LXD,0.9 - 2.56,0.10 arcsec,Shallow,Quartz Halogen,Closed,none,IR,5,0.96,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,LXD,0.9 - 2.56,0.45 arcsec,Shallow,Quartz Halogen,Closed,ND2.0,IR,5,10.8,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,LXD,0.9 - 2.56,1.0 arcsec,Shallow,Quartz Halogen,Closed,ND2.0,IR,5,4.8,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,LXD,0.9 - 2.56,0.30 arcsec,Shallow,Quartz Halogen,Closed,ND2.0,IR,5,14.4,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,LXD,0.9 - 2.56,0.15 arcsec,Shallow,Quartz Halogen,Closed,ND2.0,IR,5,28.8,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,LXD,0.9 - 2.56,0.675 arcsec,Shallow,Quartz Halogen,Closed,ND2.0,IR,5,7.2,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,LXD,0.9 - 2.56,0.20 arcsec,Shallow,Quartz Halogen,Closed,ND2.0,IR,5,21.6,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,LXD,0.9 - 2.56,pinhole 0.1,Shallow,Quartz Halogen,Closed,NIR balance,IR,1,36,2,Day
Spectroscopy,"0.05""/pix",32 l/mm grating,No,1.03 - 1.17,0.10 arcsec,Shallow,Quartz Halogen,Closed,none,IR,10,1.8,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,1.03 - 1.17,0.15 arcsec,Shallow,Quartz Halogen,Closed,none,IR,10,1.08,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,1.03 - 1.17,0.20 arcsec,Shallow,Quartz Halogen,Closed,none,IR,10,0.72,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,1.03 - 1.17,0.30 arcsec,Shallow,Quartz Halogen,Closed,ND1.0,IR,10,4.8,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,1.03 - 1.17,0.45 arcsec,Shallow,Quartz Halogen,Closed,ND1.0,IR,10,3.24,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,1.03 - 1.17,0.675 arcsec,Shallow,Quartz Halogen,Closed,ND1.0,IR,10,2.16,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,1.03 - 1.17,1.0 arcsec,Shallow,Quartz Halogen,Closed,ND1.0,IR,10,1.44,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,1.03 - 1.17,pinhole 0.1,Shallow,Quartz Halogen,Closed,ND1.0,IR,1,3.6,3,Day
Spectroscopy,"0.05""/pix",32 l/mm grating,No,1.17 - 1.30,0.10 arcsec,Shallow,Quartz Halogen,Closed,none,IR,10,1.08,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,1.17 - 1.30,0.15 arcsec,Shallow,Quartz Halogen,Closed,none,IR,10,0.72,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,1.17 - 1.30,0.20 arcsec,Shallow,Quartz Halogen,Closed,ND1.0,IR,10,3,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,1.17 - 1.30,0.30 arcsec,Shallow,Quartz Halogen,Closed,ND1.0,IR,10,2.04,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,1.17 - 1.30,0.45 arcsec,Shallow,Quartz Halogen,Closed,ND1.0,IR,10,1.32,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,1.17 - 1.30,0.675 arcsec,Shallow,Quartz Halogen,Closed,ND1.0,IR,10,0.9,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,1.17 - 1.30,1.0 arcsec,Shallow,Quartz Halogen,Closed,ND2.0,IR,10,5.4,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,1.17 - 1.30,pinhole 0.1,Shallow,Quartz Halogen,Closed,ND1.0,IR,1,1.2,3,Day
Spectroscopy,"0.05""/pix",32 l/mm grating,No,1.30 - 1.37,0.10 arcsec,Shallow,Quartz Halogen,Closed,none,IR,10,1.08,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,1.30 - 1.37,0.15 arcsec,Shallow,Quartz Halogen,Closed,none,IR,10,0.84,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,1.30 - 1.37,0.20 arcsec,Shallow,Quartz Halogen,Closed,ND1.0,IR,10,3,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,1.30 - 1.37,0.30 arcsec,Shallow,Quartz Halogen,Closed,ND1.0,IR,10,2.16,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,1.30 - 1.37,0.45 arcsec,Shallow,Quartz Halogen,Closed,ND1.0,IR,10,1.44,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,1.30 - 1.37,0.675 arcsec,Shallow,Quartz Halogen,Closed,ND1.0,IR,10,0.96,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,1.30 - 1.37,1.0 arcsec,Shallow,Quartz Halogen,Closed,ND2.0,IR,10,5.4,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,1.30 - 1.37,pinhole 0.1,Shallow,Quartz Halogen,Closed,ND1.0,IR,1,2.4,3,Day
Spectroscopy,"0.05""/pix",32 l/mm grating,No,1.49 - 1.66,pinhole 0.1,Shallow,Quartz Halogen,Closed,none,IR,1,1.2,3,Day
Spectroscopy,"0.05""/pix",32 l/mm grating,No,1.49 - 1.82,0.10 arcsec,Shallow,Quartz Halogen,Closed,none,IR,10,0.78,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,1.49 - 1.82,0.15 arcsec,Shallow,Quartz Halogen,Closed,none,IR,10,0.48,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,1.49 - 1.82,0.20 arcsec,Shallow,Quartz Halogen,Closed,none,IR,10,0.36,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,1.49 - 1.82,0.30 arcsec,Shallow,Quartz Halogen,Closed,none,IR,10,0.24,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,1.49 - 1.82,0.45 arcsec,Shallow,Quartz Halogen,Closed,ND1.0,IR,10,0.54,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,1.49 - 1.82,0.675 arcsec,Shallow,Quartz Halogen,Closed,ND1.0,IR,10,0.36,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,1.49 - 1.82,1.0 arcsec,Shallow,Quartz Halogen,Closed,ND1.0,IR,10,0.24,1,Night
Spectroscopy,"0.05""/pix",32 l/mm grating,No,1.66 - 1.82,pinhole 0.1,Shallow,Quartz Halogen,Closed,none,IR,1,1.8,3,Day
Spectroscopy,"0.05""/pix",32 l/mm grating,No,1.91 - 2.49,0.10 arcsec,Shallow,IR grey body - high,Open,ND1.0,IR,6,35,1,Night
